AREA,DISTRIBUTOR,DISTRIBUTOR_NAME,YEAR,DIST_TOWN_DESC,MAP_CATEGORY,MAP_BRAND,MAP_SUB_CATEGORY,MAP_CHANNEL,AREATYPE,POPTYPE_DESC,CHANNEL_DESC,GSV (Gross Sales Value)
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CHILLI GARLIC,SAVOURY,Bakery,Urban,Retailer,Bakery,223.7191
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CHILLI GARLIC,SAVOURY,FG Exc. Interface,Urban,Retailer,Family Grocery,334.7902
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CHILLI GARLIC,SAVOURY,FG Exc. Interface,Urban,Retailer,Family Grocery,2302.569
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CHILLI GARLIC,SAVOURY,FG Exc. Interface,Urban,Retailer,Family Grocery,1520.3422
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CHILLI GARLIC,SAVOURY,LMT +  Interface,Urban,Super Market,Small Supermarket,1655.831602
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CHILLI GARLIC,SAVOURY,Mohalla,Rural,Retailer,Mom & Pop,66.9581
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CHILLI GARLIC,SAVOURY,Mohalla,Rural,Retailer,Mom & Pop,671.1573
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CHILLI GARLIC,SAVOURY,Mohalla,Rural,Retailer,Mom & Pop,447.4382
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CHILLI GARLIC,SAVOURY,Mohalla,Rural,Retailer,Mom & Pop,156.761
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CHILLI GARLIC,SAVOURY,Mohalla,Urban,Retailer,Mom & Pop,983.1027
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CHILLI GARLIC,SAVOURY,Mohalla,Urban,Retailer,Mom & Pop,4204.969
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CHILLI GARLIC,SAVOURY,Mohalla,Urban,Retailer,Mom & Pop,267.8322
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CHILLI GARLIC,SAVOURY,Mohalla,Urban,Retailer,Mom & Pop,2772.856331
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CHILLI GARLIC,SAVOURY,Mohalla,Urban,Retailer,Mom & Pop,1497.4991
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CORN FLOUR,RAFHAN,Bakery,Urban,Retailer,Bakery,2193.547
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CORN FLOUR,RAFHAN,FG Exc. Interface,Urban,Retailer,Family Grocery,451.608
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CORN FLOUR,RAFHAN,FG Exc. Interface,Urban,Retailer,Family Grocery,129.032
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CORN FLOUR,RAFHAN,FG Exc. Interface,Urban,Retailer,Family Grocery,2903.2282
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CORN FLOUR,RAFHAN,FG Exc. Interface,Urban,Retailer,Family Grocery,4387.087
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CORN FLOUR,RAFHAN,LMT +  Interface,Urban,Super Market,Small Supermarket,645.16
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CORN FLOUR,RAFHAN,Mohalla,Rural,Retailer,Mom & Pop,525.349
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CORN FLOUR,RAFHAN,Mohalla,Rural,Retailer,Mom & Pop,1493.0906
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CORN FLOUR,RAFHAN,Mohalla,Rural,Retailer,Mom & Pop,2046.087187
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CORN FLOUR,RAFHAN,Mohalla,Rural,Retailer,Mom & Pop,617.5109
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CORN FLOUR,RAFHAN,Mohalla,Rural,Retailer,Mom & Pop,645.1604
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CORN FLOUR,RAFHAN,Mohalla,Rural,Retailer,Mom & Pop,82.9494
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CORN FLOUR,RAFHAN,Mohalla,Rural,Retailer,Mom & Pop,645.1604
JHANG,15185885,S.H. TRADERS,2019,GOJRA,FOODS,CORN FLOUR,RAFHAN,Mohalla,Rural,Retailer,Mom & Pop,1373.2712
